jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|rwidth:n,  modelParams|sensorParams|encoders|rpos:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|lwidth:n,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|lpos:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|inferenceType,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[20]:window=1000:field=lpos,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[20]:window=1000:field=lpos, 
1041,  11952,  completed,  eof,  2014-05-04 17:24:27,  2014-05-04 17:26:41,  134,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|lpos:n_272.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.05015,  28629,  None,  None,  0.05005,  11,  14,  None,  3,  272,  275,  NontemporalMultiStep,  0.05015,  0.23101553713,  1.31452905021, 
1041,  11957,  completed,  eof,  2014-05-04 17:24:27,  2014-05-04 17:26:42,  135,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|sensorParams|encoders|lwidth:n_272.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.05015,  28629,  None,  None,  0.05005,  11,  14,  272,  3,  None,  275,  NontemporalMultiStep,  0.05015,  0.433951596532,  2.46927971648, 
1041,  11974,  completed,  eof,  2014-05-04 17:24:27,  2014-05-04 17:27:08,  161,  modelParams|sensorParams|encoders|rpos:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.05015,  28629,  None,  272,  0.05005,  11,  14,  None,  3,  None,  275,  NontemporalMultiStep,  0.05015,  0.372625029167,  2.12031810397, 
1041,  11985,  completed,  eof,  2014-05-04 17:24:28,  2014-05-04 17:26:42,  134,  modelParams|sensorParams|encoders|rwidth:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.05015,  28629,  272,  None,  0.05005,  11,  14,  None,  3,  None,  275,  NontemporalMultiStep,  0.05015,  0.377467158321,  2.14787088037, 
1041,  11986,  completed,  eof,  2014-05-04 17:26:42,  2014-05-04 17:33:22,  400,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_22.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  None,  0.0001,  9,  12,  None,  1,  22,  28,  TemporalMultiStep,  0.1,  0.198332004046,  1.12855258198, 
1041,  11987,  completed,  eof,  2014-05-04 17:26:43,  2014-05-04 17:34:09,  446,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  None,  0.0001,  9,  12,  22,  1,  None,  28,  TemporalMultiStep,  0.1,  0.198767916025,  1.1310330167, 
1041,  11998,  completed,  eof,  2014-05-04 17:26:44,  2014-05-04 17:33:34,  410,  modelParams|sensorParams|encoders|rpos:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  22,  0.0001,  9,  12,  None,  1,  None,  28,  TemporalMultiStep,  0.1,  0.198332004046,  1.12855258198, 
1041,  11999,  completed,  eof,  2014-05-04 17:27:09,  2014-05-04 17:33:43,  394,  modelParams|sensorParams|encoders|rwidth:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  22,  None,  0.0001,  9,  12,  None,  1,  None,  28,  TemporalMultiStep,  0.1,  0.198332004046,  1.12855258198, 
1041,  12000,  completed,  eof,  2014-05-04 17:33:22,  2014-05-04 17:36:40,  198,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0003,  28629,  None,  None,  0.1,  12,  16,  None,  5,  521,  521,  NontemporalMultiStep,  0.0003,  0.126269994868,  0.718503952099, 
1041,  12001,  completed,  eof,  2014-05-04 17:33:34,  2014-05-04 17:36:22,  168,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|sensorParams|encoders|lwidth:n_521.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0003,  28629,  None,  None,  0.1,  12,  16,  521,  5,  None,  521,  NontemporalMultiStep,  0.0003,  0.473310039501,  2.69323788525, 
1041,  12002,  completed,  eof,  2014-05-04 17:33:43,  2014-05-04 17:36:33,  170,  modelParams|sensorParams|encoders|rpos:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0003,  28629,  None,  521,  0.1,  12,  16,  None,  5,  None,  521,  NontemporalMultiStep,  0.0003,  0.249757145161,  1.4211729085, 
1041,  12003,  completed,  eof,  2014-05-04 17:34:09,  2014-05-04 17:36:58,  169,  modelParams|sensorParams|encoders|rwidth:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0003,  28629,  521,  None,  0.1,  12,  16,  None,  5,  None,  521,  NontemporalMultiStep,  0.0003,  0.436014670758,  2.4810190611, 
1041,  12004,  completed,  eof,  2014-05-04 17:36:23,  2014-05-04 17:47:35,  672,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.075075,  28629,  None,  None,  0.025075,  10,  13,  None,  2,  147,  151,  TemporalMultiStep,  0.075075,  0.160818849225,  0.915094507294, 
1041,  12005,  completed,  eof,  2014-05-04 17:36:33,  2014-05-04 17:44:49,  496,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_147.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.075075,  28629,  None,  None,  0.025075,  10,  13,  147,  2,  None,  151,  TemporalMultiStep,  0.075075,  0.142781351594,  0.812457191542, 
1041,  12006,  completed,  eof,  2014-05-04 17:36:40,  2014-05-04 17:45:18,  518,  modelParams|sensorParams|encoders|rpos:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.075075,  28629,  None,  147,  0.025075,  10,  13,  None,  2,  None,  151,  TemporalMultiStep,  0.075075,  0.238854185564,  1.35913267822, 
1041,  12007,  completed,  eof,  2014-05-04 17:36:58,  2014-05-04 17:45:28,  510,  modelParams|sensorParams|encoders|rwidth:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.075075,  28629,  147,  None,  0.025075,  10,  13,  None,  2,  None,  151,  TemporalMultiStep,  0.075075,  0.148376254992,  0.844293418408, 
1041,  12008,  completed,  eof,  2014-05-04 17:44:49,  2014-05-04 17:47:05,  136,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|lpos:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.025225,  28629,  None,  None,  0.075025,  11,  15,  None,  4,  396,  398,  NontemporalMultiStep,  0.025225,  0.172791536051,  0.983221720024, 
1041,  12009,  completed,  eof,  2014-05-04 17:45:18,  2014-05-04 17:47:34,  136,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|sensorParams|encoders|lwidth:n_396.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.025225,  28629,  None,  None,  0.075025,  11,  15,  396,  4,  None,  398,  NontemporalMultiStep,  0.025225,  0.443632595382,  2.52436672223, 
1041,  12010,  completed,  eof,  2014-05-04 17:45:28,  2014-05-04 17:47:34,  126,  modelParams|sensorParams|encoders|rpos:n_396.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.025225,  28629,  None,  396,  0.075025,  11,  15,  None,  4,  None,  398,  NontemporalMultiStep,  0.025225,  0.341753095449,  1.94465003327, 
1041,  12011,  completed,  eof,  2014-05-04 17:47:05,  2014-05-04 17:49:07,  122,  modelParams|sensorParams|encoders|rwidth:n_396.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.025225,  28629,  396,  None,  0.075025,  11,  15,  None,  4,  None,  398,  NontemporalMultiStep,  0.025225,  0.433265041112,  2.46537306563, 
1041,  12012,  completed,  eof,  2014-05-04 17:47:34,  2014-05-04 17:49:56,  142,  modelParams|clParams|alpha_0.0955047148893.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|lpos:n_499.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00229630431068,  28629,  None,  None,  0.0955047148893,  12,  16,  None,  5,  499,  521,  NontemporalMultiStep,  0.00229630431068,  0.133073143864,  0.757215361291, 
1041,  12013,  completed,  eof,  2014-05-04 17:47:35,  2014-05-04 17:49:08,  93,  modelParams|clParams|alpha_0.0348151425553.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_192.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0815543478447,  28629,  None,  None,  0.0348151425553,  10,  13,  192,  2,  None,  175,  NontemporalMultiStep,  0.0815543478447,  0.2833706244,  1.61244097422, 
1041,  12014,  completed,  eof,  2014-05-04 17:47:35,  2014-05-04 17:48:50,  75,  modelParams|sensorParams|encoders|rpos:n_94.modelParams|clParams|alpha_0.0106252494518.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  94,  0.0106252494518,  9,  13,  None,  2,  None,  52,  NontemporalMultiStep,  0.1,  0.206270237004,  1.17372286775, 
1041,  12015,  completed,  eof,  2014-05-04 17:48:50,  2014-05-04 17:50:26,  96,  modelParams|sensorParams|encoders|rwidth:n_195.modelParams|clParams|alpha_0.0328351247259.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0815543478447,  28629,  195,  None,  0.0328351247259,  10,  13,  None,  2,  None,  175,  NontemporalMultiStep,  0.0815543478447,  0.303737671582,  1.72833393762, 
1041,  12016,  completed,  eof,  2014-05-04 17:49:07,  2014-05-04 17:51:41,  154,  modelParams|clParams|alpha_0.0760244297787.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|lpos:n_402.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0003,  28629,  None,  None,  0.0760244297787,  12,  16,  None,  4,  402,  521,  NontemporalMultiStep,  0.0003,  0.138547440061,  0.788365306744, 
1041,  12017,  completed,  eof,  2014-05-04 17:49:08,  2014-05-04 17:50:38,  90,  modelParams|clParams|alpha_0.0153348574447.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_101.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_127.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0685956521553,  28629,  None,  None,  0.0153348574447,  10,  13,  101,  2,  None,  127,  NontemporalMultiStep,  0.0685956521553,  0.151590242828,  0.862581713776, 
1041,  12018,  completed,  eof,  2014-05-04 17:49:56,  2014-05-04 17:51:02,  66,  modelParams|sensorParams|encoders|rpos:n_22.modelParams|clParams|alpha_0.005095.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.095015,  28629,  None,  22,  0.005095,  9,  12,  None,  1,  None,  28,  NontemporalMultiStep,  0.095015,  0.203219392332,  1.15636289275, 
1041,  12019,  completed,  eof,  2014-05-04 17:50:26,  2014-05-04 17:51:52,  86,  modelParams|sensorParams|encoders|rwidth:n_98.modelParams|clParams|alpha_0.0273048752741.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_127.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0685956521553,  28629,  98,  None,  0.0273048752741,  10,  13,  None,  2,  None,  127,  NontemporalMultiStep,  0.0685956521553,  0.239331356715,  1.36184788667, 
1041,  12020,  completed,  eof,  2014-05-04 17:50:38,  2014-05-04 17:53:02,  144,  modelParams|clParams|alpha_0.095005.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005285,  28629,  None,  None,  0.095005,  12,  16,  None,  5,  521,  521,  NontemporalMultiStep,  0.005285,  0.146578656543,  0.834064689156, 
1041,  12021,  completed,  eof,  2014-05-04 17:51:02,  2014-05-04 17:52:37,  95,  modelParams|clParams|alpha_0.034315427666.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_184.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.084543043534,  28629,  None,  None,  0.034315427666,  10,  13,  184,  3,  None,  175,  NontemporalMultiStep,  0.084543043534,  0.297026326295,  1.69014491165, 
1041,  12022,  completed,  eof,  2014-05-04 17:51:41,  2014-05-04 17:52:57,  76,  modelParams|sensorParams|encoders|rpos:n_92.modelParams|clParams|alpha_0.0161554989036.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  92,  0.0161554989036,  9,  12,  None,  2,  None,  52,  NontemporalMultiStep,  0.1,  0.249376956983,  1.41900955442, 
1041,  12023,  completed,  eof,  2014-05-04 17:51:53,  2014-05-04 17:53:25,  92,  modelParams|sensorParams|encoders|rwidth:n_193.modelParams|clParams|alpha_0.0383653741777.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.084543043534,  28629,  193,  None,  0.0383653741777,  10,  13,  None,  2,  None,  175,  NontemporalMultiStep,  0.084543043534,  0.302257453804,  1.71991117396, 
1041,  12024,  completed,  eof,  2014-05-04 17:52:37,  2014-05-04 17:55:07,  150,  modelParams|clParams|alpha_0.080769572334.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|lpos:n_425.modelParams|sensorParams|encoders|_classifierInput|n_497.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0003,  28629,  None,  None,  0.080769572334,  12,  16,  None,  5,  425,  497,  NontemporalMultiStep,  0.0003,  0.132526917386,  0.754107212888, 
1041,  12025,  completed,  eof,  2014-05-04 17:52:57,  2014-05-04 17:54:25,  88,  modelParams|clParams|alpha_0.02008.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_172.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_127.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.07009,  28629,  None,  None,  0.02008,  10,  13,  172,  2,  None,  127,  NontemporalMultiStep,  0.07009,  0.200926567716,  1.14331621805, 
1041,  12026,  completed,  eof,  2014-05-04 17:53:02,  2014-05-04 17:54:09,  67,  modelParams|sensorParams|encoders|rpos:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0965093478447,  28629,  None,  22,  0.0001,  9,  12,  None,  1,  None,  28,  NontemporalMultiStep,  0.0965093478447,  0.198332004046,  1.12855258198, 
1041,  12027,  completed,  eof,  2014-05-04 17:53:25,  2014-05-04 17:54:53,  88,  modelParams|sensorParams|encoders|rwidth:n_122.modelParams|clParams|alpha_0.02008.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_127.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.08006,  28629,  122,  None,  0.02008,  10,  13,  None,  2,  None,  127,  NontemporalMultiStep,  0.08006,  0.182503759681,  1.03848640162, 
