jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|rwidth:n,  modelParams|sensorParams|encoders|rpos:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|lwidth:n,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|lpos:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|inferenceType,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[20]:window=1000:field=lpos,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[20]:window=1000:field=lpos, 
1041,  12169,  completed,  eof,  2014-05-04 19:42:31,  2014-05-04 19:44:14,  103,  modelParams|sensorParams|encoders|rwidth:n_68.modelParams|clParams|alpha_0.0178323492325.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_68.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_512.modelParams|sensorParams|encoders|_classifierInput|n_71.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  68,  None,  0.0178323492325,  9,  12,  68,  1,  512,  71,  NontemporalMultiStep,  0.1,  0.154083001882,  0.87676605926, 
1041,  12170,  completed,  eof,  2014-05-04 19:42:43,  2014-05-04 19:44:20,  97,  modelParams|sensorParams|encoders|rwidth:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  22,  None,  0.0001,  9,  12,  22,  1,  521,  28,  NontemporalMultiStep,  0.1,  0.201090453774,  1.14424876564, 
1041,  12171,  completed,  eof,  2014-05-04 19:43:03,  2014-05-04 19:44:43,  100,  modelParams|sensorParams|encoders|rwidth:n_23.modelParams|clParams|alpha_0.00427479072318.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_31.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_520.modelParams|sensorParams|encoders|_classifierInput|n_55.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0947925052829,  28629,  23,  None,  0.00427479072318,  9,  12,  31,  1,  520,  55,  NontemporalMultiStep,  0.0947925052829,  0.154944618188,  0.881668844928, 
1041,  12172,  completed,  eof,  2014-05-04 19:43:23,  2014-05-04 19:45:00,  97,  modelParams|sensorParams|encoders|rwidth:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_37.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  22,  None,  0.0001,  9,  12,  22,  1,  521,  37,  NontemporalMultiStep,  0.1,  0.158800687849,  0.903610726638, 
1041,  12173,  completed,  eof,  2014-05-04 19:44:14,  2014-05-04 19:46:14,  120,  modelParams|sensorParams|encoders|rwidth:n_141.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_177.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0693521886904,  28629,  141,  None,  0.0001,  10,  12,  22,  2,  521,  177,  NontemporalMultiStep,  0.0693521886904,  0.14022158218,  0.797891542416, 
1041,  12174,  completed,  eof,  2014-05-04 19:44:20,  2014-05-04 19:46:01,  101,  modelParams|sensorParams|encoders|rwidth:n_26.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_68.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0933003389096,  28629,  26,  None,  0.0001,  9,  12,  22,  1,  521,  68,  NontemporalMultiStep,  0.0933003389096,  0.152434232719,  0.867384201275, 
1041,  12175,  completed,  eof,  2014-05-04 19:44:43,  2014-05-04 19:46:40,  117,  modelParams|sensorParams|encoders|rwidth:n_97.modelParams|clParams|alpha_0.000819374395342.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_149.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0732294539015,  28629,  97,  None,  0.000819374395342,  10,  12,  22,  2,  521,  149,  NontemporalMultiStep,  0.0732294539015,  0.131513376698,  0.748339944183, 
1041,  12176,  completed,  eof,  2014-05-04 19:45:00,  2014-05-04 19:46:55,  115,  modelParams|sensorParams|encoders|rwidth:n_92.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_143.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0748593878764,  28629,  92,  None,  0.0001,  10,  12,  22,  2,  521,  143,  NontemporalMultiStep,  0.0748593878764,  0.140189795446,  0.797710668931, 
1041,  12177,  completed,  eof,  2014-05-04 19:46:01,  2014-05-04 19:47:59,  118,  modelParams|sensorParams|encoders|rwidth:n_100.modelParams|clParams|alpha_0.00105288763268.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_156.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0717897430605,  28629,  100,  None,  0.00105288763268,  10,  13,  22,  2,  521,  156,  NontemporalMultiStep,  0.0717897430605,  0.131029240841,  0.745585105024, 
1041,  12178,  completed,  eof,  2014-05-04 19:46:14,  2014-05-04 19:48:14,  120,  modelParams|sensorParams|encoders|rwidth:n_97.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_171.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0656345532712,  28629,  97,  None,  0.0001,  10,  12,  22,  2,  521,  171,  NontemporalMultiStep,  0.0656345532712,  0.144706588001,  0.823412208754, 
1041,  12179,  completed,  eof,  2014-05-04 19:46:40,  2014-05-04 19:48:38,  118,  modelParams|sensorParams|encoders|rwidth:n_111.modelParams|clParams|alpha_0.00043759810202.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_156.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.072176960914,  28629,  111,  None,  0.00043759810202,  10,  12,  22,  2,  521,  156,  NontemporalMultiStep,  0.072176960914,  0.133549725141,  0.759927213239, 
1041,  12180,  completed,  eof,  2014-05-04 19:46:55,  2014-05-04 19:48:50,  115,  modelParams|sensorParams|encoders|rwidth:n_73.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_150.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0690703213833,  28629,  73,  None,  0.0001,  11,  12,  22,  3,  521,  150,  NontemporalMultiStep,  0.0690703213833,  0.142957584898,  0.813459997672, 
1041,  12181,  completed,  eof,  2014-05-04 19:47:59,  2014-05-04 19:50:00,  121,  modelParams|sensorParams|encoders|rwidth:n_119.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_179.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0664767228827,  28629,  119,  None,  0.0001,  11,  13,  22,  3,  521,  179,  NontemporalMultiStep,  0.0664767228827,  0.141508014136,  0.805211622257, 
1041,  12182,  completed,  eof,  2014-05-04 19:48:14,  2014-05-04 19:50:14,  120,  modelParams|sensorParams|encoders|rwidth:n_116.modelParams|clParams|alpha_0.000622634807573.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_184.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0651246533907,  28629,  116,  None,  0.000622634807573,  10,  13,  22,  2,  521,  184,  NontemporalMultiStep,  0.0651246533907,  0.127314380033,  0.724446732639, 
1041,  12183,  completed,  eof,  2014-05-04 19:48:38,  2014-05-04 19:50:41,  123,  modelParams|sensorParams|encoders|rwidth:n_119.modelParams|clParams|alpha_0.000247411860051.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_182.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0660390525049,  28629,  119,  None,  0.000247411860051,  10,  13,  22,  2,  521,  182,  NontemporalMultiStep,  0.0660390525049,  0.138477807959,  0.787969084822, 
1041,  12184,  completed,  eof,  2014-05-04 19:48:50,  2014-05-04 19:50:51,  121,  modelParams|sensorParams|encoders|rwidth:n_118.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_189.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0639602226533,  28629,  118,  None,  0.0001,  11,  13,  22,  3,  521,  189,  NontemporalMultiStep,  0.0639602226533,  0.142138906206,  0.808801536445, 
1041,  12185,  completed,  eof,  2014-05-04 19:50:01,  2014-05-04 19:51:58,  117,  modelParams|sensorParams|encoders|rwidth:n_95.modelParams|clParams|alpha_0.00106916494417.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0724480093175,  28629,  95,  None,  0.00106916494417,  10,  13,  22,  2,  521,  151,  NontemporalMultiStep,  0.0724480093175,  0.127979734584,  0.728232745894, 
1041,  12186,  completed,  eof,  2014-05-04 19:50:14,  2014-05-04 19:52:18,  124,  modelParams|sensorParams|encoders|rwidth:n_120.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_205.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0585787850697,  28629,  120,  None,  0.0001,  10,  13,  22,  2,  521,  205,  NontemporalMultiStep,  0.0585787850697,  0.14280909346,  0.81261504884, 
1041,  12187,  completed,  eof,  2014-05-04 19:50:41,  2014-05-04 19:52:41,  120,  modelParams|sensorParams|encoders|rwidth:n_116.modelParams|clParams|alpha_0.000435072148942.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_184.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0650175835138,  28629,  116,  None,  0.000435072148942,  9,  13,  22,  1,  521,  184,  NontemporalMultiStep,  0.0650175835138,  0.133353119099,  0.758808481756, 
1041,  12188,  completed,  eof,  2014-05-04 19:50:51,  2014-05-04 19:52:54,  123,  modelParams|sensorParams|encoders|rwidth:n_122.modelParams|clParams|alpha_0.000753293509466.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_195.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0626909697693,  28629,  122,  None,  0.000753293509466,  10,  13,  22,  2,  521,  195,  NontemporalMultiStep,  0.0626909697693,  0.130675458461,  0.74357200572, 
1041,  12189,  completed,  eof,  2014-05-04 19:51:58,  2014-05-04 19:53:58,  120,  modelParams|sensorParams|encoders|rwidth:n_116.modelParams|clParams|alpha_0.000562970891143.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_183.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0650628101491,  28629,  116,  None,  0.000562970891143,  10,  13,  22,  2,  521,  183,  NontemporalMultiStep,  0.0650628101491,  0.127294883284,  0.724335791863, 
1041,  12190,  completed,  eof,  2014-05-04 19:52:18,  2014-05-04 19:54:20,  122,  modelParams|sensorParams|encoders|rwidth:n_121.modelParams|clParams|alpha_0.000181638034594.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_189.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0648501948702,  28629,  121,  None,  0.000181638034594,  10,  13,  22,  2,  521,  189,  NontemporalMultiStep,  0.0648501948702,  0.137196066019,  0.780675692193, 
1041,  12191,  completed,  eof,  2014-05-04 19:52:41,  2014-05-04 19:54:40,  119,  modelParams|sensorParams|encoders|rwidth:n_108.modelParams|clParams|alpha_0.000829964416873.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_183.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0642859877441,  28629,  108,  None,  0.000829964416873,  10,  13,  22,  2,  521,  183,  NontemporalMultiStep,  0.0642859877441,  0.128767334541,  0.732714362312, 
1041,  12192,  completed,  eof,  2014-05-04 19:52:54,  2014-05-04 19:54:58,  124,  modelParams|sensorParams|encoders|rwidth:n_128.modelParams|clParams|alpha_0.00025114570545.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_197.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0633119657219,  28629,  128,  None,  0.00025114570545,  10,  13,  22,  2,  521,  197,  NontemporalMultiStep,  0.0633119657219,  0.138346697999,  0.787223040406, 
1041,  12193,  completed,  eof,  2014-05-04 19:53:58,  2014-05-04 19:55:59,  121,  modelParams|sensorParams|encoders|rwidth:n_110.modelParams|clParams|alpha_0.000720008416767.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0668298945257,  28629,  110,  None,  0.000720008416767,  10,  12,  22,  2,  521,  175,  NontemporalMultiStep,  0.0668298945257,  0.131159104945,  0.746324060243, 
1041,  12194,  completed,  eof,  2014-05-04 19:54:20,  2014-05-04 19:56:21,  121,  modelParams|sensorParams|encoders|rwidth:n_117.modelParams|clParams|alpha_0.000586982031681.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_182.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0653781024531,  28629,  117,  None,  0.000586982031681,  10,  13,  22,  2,  521,  182,  NontemporalMultiStep,  0.0653781024531,  0.132369167912,  0.753209583799, 
1041,  12195,  completed,  eof,  2014-05-04 19:54:40,  2014-05-04 19:56:39,  119,  modelParams|sensorParams|encoders|rwidth:n_116.modelParams|clParams|alpha_0.000641860648915.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_184.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0648187495601,  28629,  116,  None,  0.000641860648915,  10,  13,  22,  2,  521,  184,  NontemporalMultiStep,  0.0648187495601,  0.128554833627,  0.731505185526, 
1041,  12196,  completed,  eof,  2014-05-04 19:54:58,  2014-05-04 19:56:59,  121,  modelParams|sensorParams|encoders|rwidth:n_118.modelParams|clParams|alpha_0.000541160863838.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_183.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0653116190604,  28629,  118,  None,  0.000541160863838,  9,  13,  22,  1,  521,  183,  NontemporalMultiStep,  0.0653116190604,  0.131521102519,  0.748383905795, 
1041,  12197,  completed,  eof,  2014-05-04 19:55:59,  2014-05-04 19:58:00,  121,  modelParams|sensorParams|encoders|rwidth:n_114.modelParams|clParams|alpha_0.000587149956938.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_183.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0652318179974,  28629,  114,  None,  0.000587149956938,  10,  13,  22,  2,  521,  183,  NontemporalMultiStep,  0.0652318179974,  0.131757845225,  0.749731023691, 
1041,  12198,  completed,  eof,  2014-05-04 19:56:21,  2014-05-04 19:58:22,  121,  modelParams|sensorParams|encoders|rwidth:n_120.modelParams|clParams|alpha_0.000566233372315.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_181.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0664628111484,  28629,  120,  None,  0.000566233372315,  10,  13,  22,  2,  521,  181,  NontemporalMultiStep,  0.0664628111484,  0.132494327051,  0.753921766736, 
1041,  12199,  completed,  killed,  2014-05-04 19:56:39,  2014-05-04 19:58:22,  103,  modelParams|sensorParams|encoders|rwidth:n_113.modelParams|clParams|alpha_0.000651591478419.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_180.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0652971720118,  24800,  113,  None,  0.000651591478419,  11,  13,  22,  3,  521,  180,  NontemporalMultiStep,  0.0652971720118,  0.466371262853,  3.0992334493, 
1041,  12200,  completed,  killed,  2014-05-04 19:57:00,  2014-05-04 19:58:22,  82,  modelParams|sensorParams|encoders|rwidth:n_115.modelParams|clParams|alpha_0.000532162543086.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_181.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0656299442074,  20100,  115,  None,  0.000532162543086,  10,  13,  22,  2,  521,  181,  NontemporalMultiStep,  0.0656299442074,  0.141850612757,  1.20717778504, 
1041,  12201,  completed,  killed,  2014-05-04 19:58:00,  2014-05-04 19:58:22,  22,  modelParams|sensorParams|encoders|rwidth:n_116.modelParams|clParams|alpha_0.000573480014529.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_182.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0650951966844,  5500,  116,  None,  0.000573480014529,  10,  13,  22,  2,  521,  182,  NontemporalMultiStep,  0.0650951966844,  0.320071920588,  10.4051700157, 
