jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|rwidth:n,  modelParams|sensorParams|encoders|rpos:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|lwidth:n,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|lpos:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|inferenceType,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[20]:window=1000:field=rpos,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[20]:window=1000:field=rpos, 
1008,  1764,  completed,  eof,  2014-05-04 17:53:22,  2014-05-04 17:55:59,  157,  modelParams|clParams|alpha_0.0902598574447.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.00379065215534,  28629,  None,  None,  0.0902598574447,  11,  16,  None,  5,  521,  521,  NontemporalMultiStep,  0.00379065215534,  0.141193308649,  3.35949479928, 
1008,  1765,  completed,  eof,  2014-05-04 17:53:32,  2014-05-04 17:55:18,  106,  modelParams|clParams|alpha_0.0295702851107.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_163.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0830486956893,  28629,  None,  None,  0.0295702851107,  9,  13,  163,  3,  None,  175,  NontemporalMultiStep,  0.0830486956893,  0.270591848206,  6.43834977359, 
1008,  1766,  completed,  eof,  2014-05-04 17:53:41,  2014-05-04 17:55:25,  104,  modelParams|sensorParams|encoders|rpos:n_170.modelParams|clParams|alpha_0.0356002494518.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0830486956893,  28629,  None,  170,  0.0356002494518,  9,  13,  None,  2,  None,  175,  NontemporalMultiStep,  0.0830486956893,  0.242372027259,  5.76689910348, 
1008,  1767,  completed,  eof,  2014-05-04 17:54:06,  2014-05-04 17:55:50,  104,  modelParams|sensorParams|encoders|rwidth:n_170.modelParams|clParams|alpha_0.0356002494518.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0730786956893,  28629,  170,  None,  0.0356002494518,  9,  13,  None,  2,  None,  175,  NontemporalMultiStep,  0.0730786956893,  0.291438342244,  6.93436257318, 
1008,  1768,  completed,  killed,  2014-05-04 17:55:18,  2014-05-04 17:56:00,  42,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0003,  7750,  None,  None,  0.1,  12,  16,  None,  5,  521,  521,  NontemporalMultiStep,  0.0003,  0.214662594944,  29.790368759, 
1008,  1769,  completed,  killed,  2014-05-04 17:55:25,  2014-05-04 17:55:50,  25,  modelParams|sensorParams|encoders|rwidth:n_137.modelParams|clParams|alpha_0.0216304488594.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_126.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0825376255976,  7250,  137,  None,  0.0216304488594,  9,  13,  None,  2,  None,  126,  NontemporalMultiStep,  0.0825376255976,  0.450338213153,  73.3709236721, 
1008,  1770,  completed,  killed,  2014-05-04 17:55:50,  2014-05-04 17:56:00,  10,  modelParams|clParams|alpha_0.0814108576823.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|lpos:n_433.modelParams|sensorParams|encoders|_classifierInput|n_460.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0127625,  2100,  None,  None,  0.0814108576823,  12,  16,  None,  4,  433,  460,  NontemporalMultiStep,  0.0127625,  0.267282643858,  106.412746523, 
1008,  1771,  completed,  killed,  2014-05-04 17:55:50,  2014-05-04 17:56:00,  10,  modelParams|clParams|alpha_0.0991206151748.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0003,  1800,  None,  None,  0.0991206151748,  12,  16,  None,  5,  521,  521,  NontemporalMultiStep,  0.0003,  0.269142648459,  89.8068794899, 
1008,  1772,  completed,  eof,  2014-05-04 17:56:00,  2014-05-04 17:58:16,  136,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|sensorParams|encoders|lwidth:n_272.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.05015,  28629,  None,  None,  0.05005,  11,  14,  272,  3,  521,  275,  NontemporalMultiStep,  0.05015,  0.28924500723,  6.88217527305, 
1008,  1803,  completed,  eof,  2014-05-04 17:56:00,  2014-05-04 17:58:15,  135,  modelParams|sensorParams|encoders|rwidth:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.05015,  28629,  272,  None,  0.05005,  11,  14,  None,  3,  521,  275,  NontemporalMultiStep,  0.05015,  0.249754866771,  5.94256331293, 
1008,  1824,  completed,  eof,  2014-05-04 17:56:00,  2014-05-04 17:57:35,  95,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  None,  0.0001,  9,  12,  22,  1,  521,  28,  NontemporalMultiStep,  0.1,  0.193389460846,  4.60142831245, 
1008,  1835,  completed,  eof,  2014-05-04 17:56:00,  2014-05-04 17:57:36,  96,  modelParams|sensorParams|encoders|rwidth:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  22,  None,  0.0001,  9,  12,  None,  1,  521,  28,  NontemporalMultiStep,  0.1,  0.193389460846,  4.60142831245, 
1008,  1836,  completed,  eof,  2014-05-04 17:57:35,  2014-05-04 18:01:19,  224,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|sensorParams|encoders|lwidth:n_521.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|lpos:n_496.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0003,  28629,  None,  None,  0.1,  12,  16,  521,  5,  496,  521,  NontemporalMultiStep,  0.0003,  0.263696027751,  6.27427349282, 
1008,  1837,  completed,  eof,  2014-05-04 17:57:36,  2014-05-04 18:01:18,  222,  modelParams|sensorParams|encoders|rwidth:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|lpos:n_496.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0003,  28629,  521,  None,  0.1,  12,  16,  None,  5,  496,  521,  NontemporalMultiStep,  0.0003,  0.250304091592,  5.95563133967, 
1008,  1838,  completed,  eof,  2014-05-04 17:58:16,  2014-05-04 18:00:38,  142,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|sensorParams|encoders|lwidth:n_147.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_496.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.075075,  28629,  None,  None,  0.025075,  10,  13,  147,  2,  496,  151,  NontemporalMultiStep,  0.075075,  0.207238529974,  4.93094729714, 
1008,  1839,  completed,  eof,  2014-05-04 17:58:16,  2014-05-04 18:00:39,  143,  modelParams|sensorParams|encoders|rwidth:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_496.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.075075,  28629,  147,  None,  0.025075,  10,  13,  None,  2,  496,  151,  NontemporalMultiStep,  0.075075,  0.197108995017,  4.68992935987, 
1008,  1840,  completed,  eof,  2014-05-04 18:00:38,  2014-05-04 18:03:15,  157,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|sensorParams|encoders|lwidth:n_396.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.025225,  28629,  None,  None,  0.075025,  11,  15,  396,  4,  521,  398,  NontemporalMultiStep,  0.025225,  0.284947540148,  6.77992313059, 
1008,  1841,  completed,  eof,  2014-05-04 18:00:39,  2014-05-04 18:03:17,  158,  modelParams|sensorParams|encoders|rwidth:n_396.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.025225,  28629,  396,  None,  0.075025,  11,  15,  None,  4,  521,  398,  NontemporalMultiStep,  0.025225,  0.260999276058,  6.21010810585, 
1008,  1842,  completed,  eof,  2014-05-04 18:01:18,  2014-05-04 18:11:09,  591,  modelParams|clParams|alpha_0.0145852851107.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_88.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_82.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0994105860035,  28629,  None,  None,  0.0145852851107,  9,  12,  88,  2,  521,  82,  TemporalMultiStep,  0.0994105860035,  0.157476447712,  3.74692903054, 
1008,  1843,  completed,  eof,  2014-05-04 18:01:19,  2014-05-04 18:10:22,  543,  modelParams|sensorParams|encoders|rwidth:n_94.modelParams|clParams|alpha_0.0106252494518.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_82.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0994105860035,  28629,  94,  None,  0.0106252494518,  9,  13,  None,  2,  521,  82,  TemporalMultiStep,  0.0994105860035,  0.152891622368,  3.63783960525, 
1008,  1844,  completed,  eof,  2014-05-04 18:03:16,  2014-05-04 18:12:44,  568,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_53.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.095015,  28629,  None,  None,  0.0001,  9,  12,  22,  1,  521,  53,  TemporalMultiStep,  0.095015,  0.137051632722,  3.26094948669, 
1008,  1845,  completed,  eof,  2014-05-04 18:03:17,  2014-05-04 18:12:31,  554,  modelParams|sensorParams|encoders|rwidth:n_22.modelParams|clParams|alpha_0.005095.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_53.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.095015,  28629,  22,  None,  0.005095,  9,  12,  None,  1,  521,  53,  TemporalMultiStep,  0.095015,  0.16547704495,  3.93729191013, 
1008,  1846,  completed,  eof,  2014-05-04 18:10:23,  2014-05-04 18:20:34,  611,  modelParams|clParams|alpha_0.0140855702213.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_79.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_515.modelParams|sensorParams|encoders|_classifierInput|n_112.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.083866172007,  28629,  None,  None,  0.0140855702213,  9,  12,  79,  2,  515,  112,  TemporalMultiStep,  0.083866172007,  0.124572947718,  2.96403685127, 
1008,  1847,  completed,  eof,  2014-05-04 18:11:09,  2014-05-04 18:20:52,  583,  modelParams|sensorParams|encoders|rwidth:n_150.modelParams|clParams|alpha_0.0255154379447.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_515.modelParams|sensorParams|encoders|_classifierInput|n_160.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0833426684946,  28629,  150,  None,  0.0255154379447,  9,  13,  None,  2,  515,  160,  TemporalMultiStep,  0.0833426684946,  0.161243501333,  3.83656073599, 
1008,  1848,  completed,  eof,  2014-05-04 18:12:31,  2014-05-04 18:22:22,  591,  modelParams|clParams|alpha_0.0115832858119.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_122.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_515.modelParams|sensorParams|encoders|_classifierInput|n_66.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  None,  0.0115832858119,  9,  12,  122,  2,  515,  66,  TemporalMultiStep,  0.1,  0.120725702844,  2.87249710857, 
1008,  1849,  completed,  eof,  2014-05-04 18:12:44,  2014-05-04 18:21:59,  555,  modelParams|sensorParams|encoders|rwidth:n_79.modelParams|clParams|alpha_0.00723006376706.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_515.modelParams|sensorParams|encoders|_classifierInput|n_66.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  79,  None,  0.00723006376706,  9,  13,  None,  2,  515,  66,  TemporalMultiStep,  0.1,  0.131374108932,  3.1258608495, 
1008,  1850,  completed,  eof,  2014-05-04 18:20:34,  2014-05-04 18:31:39,  665,  modelParams|clParams|alpha_0.0206687997124.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_107.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_171.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0723236961794,  28629,  None,  None,  0.0206687997124,  9,  12,  107,  3,  521,  171,  TemporalMultiStep,  0.0723236961794,  0.140780474759,  3.34967200158, 
1008,  1851,  completed,  eof,  2014-05-04 18:20:52,  2014-05-04 18:30:38,  586,  modelParams|sensorParams|encoders|rwidth:n_127.modelParams|clParams|alpha_0.0227503132188.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_521.modelParams|sensorParams|encoders|_classifierInput|n_144.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0861298754928,  28629,  127,  None,  0.0227503132188,  9,  13,  None,  2,  521,  144,  TemporalMultiStep,  0.0861298754928,  0.151004267699,  3.59293267405, 
1008,  1852,  completed,  eof,  2014-05-04 18:21:59,  2014-05-04 18:31:53,  594,  modelParams|clParams|alpha_0.00531433517812.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_34.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_517.modelParams|sensorParams|encoders|_classifierInput|n_60.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0979195531909,  28629,  None,  None,  0.00531433517812,  9,  12,  34,  1,  517,  60,  TemporalMultiStep,  0.0979195531909,  0.143124663868,  3.40544866122, 
1008,  1853,  completed,  eof,  2014-05-04 18:22:22,  2014-05-04 18:31:51,  569,  modelParams|sensorParams|encoders|rwidth:n_37.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_517.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  37,  None,  0.0001,  9,  12,  None,  1,  517,  28,  TemporalMultiStep,  0.1,  0.192988940871,  4.59189850693, 
1008,  1854,  completed,  eof,  2014-05-04 18:30:38,  2014-05-04 18:40:32,  594,  modelParams|clParams|alpha_0.00815276090979.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_99.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_517.modelParams|sensorParams|encoders|_classifierInput|n_70.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0981963086003,  28629,  None,  None,  0.00815276090979,  9,  12,  99,  2,  517,  70,  TemporalMultiStep,  0.0981963086003,  0.133481720982,  3.17600849309, 
1008,  1855,  completed,  eof,  2014-05-04 18:31:39,  2014-05-04 18:41:29,  590,  modelParams|sensorParams|encoders|rwidth:n_62.modelParams|clParams|alpha_0.00824242867742.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_517.modelParams|sensorParams|encoders|_classifierInput|n_70.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0981963086003,  28629,  62,  None,  0.00824242867742,  9,  13,  None,  2,  517,  70,  TemporalMultiStep,  0.0981963086003,  0.148811701745,  3.54076367264, 
1008,  1856,  completed,  eof,  2014-05-04 18:31:51,  2014-05-04 18:40:29,  518,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_22.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|lpos:n_520.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  None,  0.0001,  9,  12,  22,  1,  520,  28,  TemporalMultiStep,  0.1,  0.193389460846,  4.60142831245, 
1008,  1857,  completed,  eof,  2014-05-04 18:31:53,  2014-05-04 18:41:01,  548,  modelParams|sensorParams|encoders|rwidth:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_520.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  22,  None,  0.0001,  9,  13,  None,  2,  520,  28,  TemporalMultiStep,  0.1,  0.193389460846,  4.60142831245, 
1008,  1858,  completed,  eof,  2014-05-04 18:40:29,  2014-05-04 18:49:56,  567,  modelParams|clParams|alpha_0.00821035726492.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|sensorParams|encoders|lwidth:n_116.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|lpos:n_520.modelParams|sensorParams|encoders|_classifierInput|n_45.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  28629,  None,  None,  0.00821035726492,  9,  12,  116,  2,  520,  45,  TemporalMultiStep,  0.1,  0.132714876628,  3.15776251782, 
